1830460.4265148,0.699363029837369,79994.1421774085,0.547686639609969,empb,psi,uvq,6400,31,6
1705879.25179066,0.6751443569896,62508.0809563447,0.484140190757691,empb,psi,uvq,6400,32,6
2142166.07589416,0.756569914450145,76002.196099293,0.533846161947633,empb,psi,uvq,6400,33,6
2028923.96281458,0.736300989810679,72020.583075432,0.519674456514725,empb,psi,uvq,6400,34,6
1272892.57938604,0.583201155673916,44694.7511441478,0.409384424820648,empb,psi,grad,6400,30,6
1462726.34520595,0.625178508938819,54595.7956918607,0.45246256578081,empb,psi,grad,6400,31,6
1287549.96208591,0.586549330986841,44685.4158398647,0.40934166893034,empb,psi,grad,6400,32,6
1345889.89355312,0.599690631929648,45624.3814045495,0.413620017418168,empb,psi,grad,6400,33,6
1402182.60828142,0.612103392650072,51496.7165074356,0.439433157302116,empb,psi,grad,6400,34,6
2385528.92294909,0.7983895461391,133609.26993703,0.707817587330939,empb,psi,div,6400,30,9
2377243.19151385,0.797001804509881,131010.438804334,0.700899910656616,empb,psi,div,6400,31,9
2567267.217015,0.828243499726064,148830.274866102,0.747048324275001,empb,psi,div,6400,32,9
2483666.32746286,0.814646363592638,139662.414169058,0.723673761316336,empb,psi,div,6400,33,9
2306693.59749097,0.785086399089817,124002.47078427,0.68189612632487,empb,psi,div,6400,34,9
1926150.93140161,0.71741038004181,83146.6016026077,0.558374151631562,empb,psi,uvq,6400,30,9
2136839.27440222,0.755628669448774,89345.4290253293,0.578814261581238,empb,psi,uvq,6400,31,9
1824553.18672561,0.698233629941382,75224.9755651788,0.531109514570184,empb,psi,uvq,6400,32,9
2001133.80864469,0.731241049399749,75580.0915680208,0.532361648066517,empb,psi,uvq,6400,33,9
2145226.74836645,0.757110205467907,90777.874604492,0.583435779796431,empb,psi,uvq,6400,34,9
1499486.47792554,0.632985520154862,59037.6401973947,0.47050858162281,empb,psi,grad,6400,30,9
1570940.18266877,0.64789156053981,61366.2261914411,0.47969783926496,empb,psi,grad,6400,31,9
1546689.3792404,0.642871318439366,61190.273235681,0.479009636265762,empb,psi,grad,6400,32,9
1499216.90075149,0.632928618635484,57805.50254957,0.465572848082252,empb,psi,grad,6400,33,9
1417574.86531127,0.615453861210715,51169.9871851583,0.438036911409038,empb,psi,grad,6400,34,9
2388650.81359242,0.798911792987085,129684.975355761,0.697345312431718,empb,psi,div,6400,30,12
2613245.31532345,0.835627240091789,151998.071983689,0.754956786723305,empb,psi,div,6400,31,12
2634984.65497096,0.839095793224343,154015.159060195,0.75994959580469,empb,psi,div,6400,32,12
2573908.77108649,0.829314146145299,152824.930441342,0.757007456640112,empb,psi,div,6400,33,12
2229544.48363352,0.771845842957289,118161.13371037,0.665641481613065,empb,psi,div,6400,34,12
2378312.56922126,0.797181045770939,102913.233797474,0.621210326564426,empb,psi,uvq,6400,30,12
2225589.48938293,0.771160949502672,94083.8670093143,0.593964697999552,empb,psi,uvq,6400,31,12
2151791.43005217,0.758267749990951,91825.9001054311,0.586793981821329,empb,psi,uvq,6400,32,12
1762727.09991829,0.686301644036151,59410.108083347,0.471990464986279,empb,psi,uvq,6400,33,12
2396810.90454978,0.800275247755378,100387.342048891,0.613539505247043,empb,psi,uvq,6400,34,12
1293042.21215069,0.587799009668783,45623.5047181977,0.413616043481921,empb,psi,grad,6400,30,12
1706093.74983685,0.675186802137244,74289.1373104883,0.527795534571625,empb,psi,grad,6400,31,12
1307559.26489688,0.591089425187153,43936.414166459,0.405896548840729,empb,psi,grad,6400,32,12
1374612.37561398,0.606055816081513,48941.7713488849,0.428393522860937,empb,psi,grad,6400,33,12
1434141.70033083,0.619039740790096,53764.440298022,0.449004422372455,empb,psi,grad,6400,34,12
938931.973523314,0.571852418268894,32548.7627962463,0.415040748918104,em,psi,div,6400,30,3
1061686.88296567,0.60808616653997,40196.253845235,0.461228659653681,em,psi,div,6400,31,3
1107268.86470198,0.621002633494677,43246.4088026921,0.478408095491688,em,psi,div,6400,32,3
1182581.6204514,0.64177450483722,48061.460953032,0.50433833399404,em,psi,div,6400,33,3
1132345.72856605,0.627995339737075,43555.179917223,0.480112929157249,em,psi,div,6400,34,3
955173.588643229,0.576777154976913,30217.3040522034,0.399899952610558,em,psi,uvq,6400,30,3
811650.022899758,0.531681195477546,21193.3310921414,0.334906137770721,em,psi,uvq,6400,31,3
956970.965008837,0.577319568632011,30231.387906379,0.3999931355844,em,psi,uvq,6400,32,3
961007.874103946,0.578535976455502,30360.169130212,0.400844185894595,em,psi,uvq,6400,33,3
877505.735228369,0.552830352732634,25439.5387691293,0.366925683530063,em,psi,uvq,6400,34,3
867454.55362104,0.549655101836645,24627.4288175623,0.361021471160868,em,psi,grad,6400,30,3
888462.045227977,0.556270895126053,25651.5316590515,0.36845134516915,em,psi,grad,6400,31,3
941407.286530812,0.572605711406581,29232.5929875415,0.393330084404981,em,psi,grad,6400,32,3
894292.626721491,0.558093189602845,23955.9051840005,0.356065411630918,em,psi,grad,6400,33,3
863840.598788828,0.548508931141456,23865.5434202924,0.355393237140498,em,psi,grad,6400,34,3
1136034.12599396,0.629017294949696,47021.2649734452,0.498850773083469,em,psi,div,6400,30,6
1202822.79696226,0.647243537931639,51222.8406756199,0.520661332099694,em,psi,div,6400,31,6
1474707.47998128,0.716671013535688,71755.3321333786,0.616240993313581,em,psi,div,6400,32,6
1411540.3514655,0.701154211051574,67038.3756683126,0.595641895238255,em,psi,div,6400,33,6
1387719.33852378,0.695212733490822,65511.0603121462,0.588817636541288,em,psi,div,6400,34,6
931745.851207489,0.569659876845646,31575.0692396895,0.408785658702997,em,psi,uvq,6400,30,6
881215.416210876,0.553997673499635,23783.8268200292,0.354784274899814,em,psi,uvq,6400,31,6
943974.800821756,0.57338601782988,29272.4717350291,0.393598281024964,em,psi,uvq,6400,32,6
932781.17239391,0.56997628136417,28174.036217247,0.386142878463426,em,psi,uvq,6400,33,6
1112439.96582637,0.622451029173643,36660.6569295048,0.440477386095562,em,psi,uvq,6400,34,6
956600.581998388,0.577207835851391,29078.4601240097,0.392291770473076,em,psi,grad,6400,30,6
933335.562882514,0.570145636461064,26481.851028156,0.374367090721122,em,psi,grad,6400,31,6
901353.931431019,0.560292199901841,26045.9254548825,0.371273021146608,em,psi,grad,6400,32,6
896703.948574275,0.558845089114367,25493.1747732797,0.367312287728554,em,psi,grad,6400,33,6
1042526.15199802,0.602573983618047,32530.2873745555,0.41492293889023,em,psi,grad,6400,34,6
1313673.54314872,0.676410942297235,57811.7840031434,0.553135689633789,em,psi,div,6400,30,9
1768513.66451115,0.784821889924279,91937.3769384458,0.697540695075087,em,psi,div,6400,31,9
1925102.82196343,0.818830221215553,105554.967293012,0.747416761632647,em,psi,div,6400,32,9
1557853.28695806,0.736597389362966,77166.1421931186,0.639053017471758,em,psi,div,6400,33,9
1483606.97488508,0.718830227012353,70534.6887966106,0.610977015431091,em,psi,div,6400,34,9
995789.332920768,0.588912310317005,29555.3965478024,0.395495813576082,em,psi,uvq,6400,30,9
1025916.36193074,0.597754529875235,31958.5194872662,0.411260331611232,em,psi,uvq,6400,31,9
975928.825353042,0.583009955226267,31051.2392602908,0.405380602856579,em,psi,uvq,6400,32,9
957543.706772119,0.577492304054927,29920.0513842532,0.397928150068292,em,psi,uvq,6400,33,9
883329.47074519,0.554661801527368,24764.3164015061,0.362023420554747,em,psi,uvq,6400,34,9
982689.751909999,0.585025924137288,31170.4333768967,0.406157910029287,em,psi,grad,6400,30,9
1044830.50904299,0.603239568434492,34529.8631830438,0.427485043089507,em,psi,grad,6400,31,9
934317.631503288,0.570445515169795,27122.2085997139,0.378866338939121,em,psi,grad,6400,32,9
1008553.52586482,0.592674679906734,31926.4812481794,0.411054136816701,em,psi,grad,6400,33,9
911482.837468435,0.563431528573475,26410.7326045671,0.373864061369811,em,psi,grad,6400,34,9
1687832.62807391,0.766710810677989,90505.0639396186,0.692085794491309,em,psi,div,6400,30,12
1923206.70092299,0.818426870368913,103875.546882393,0.741447076350035,em,psi,div,6400,31,12
2197293.84167418,0.874804416803598,128117.454021225,0.823431819504396,em,psi,div,6400,32,12
1820395.7368244,0.796250655192905,95261.260235723,0.710038105726913,em,psi,div,6400,33,12
1698496.68061142,0.769129110364877,88042.2371507709,0.682604316283349,em,psi,div,6400,34,12
1020310.27966588,0.596119088780042,31801.6017764653,0.410249436205078,em,psi,uvq,6400,30,12
1000955.63426606,0.590438015771008,29867.4195049808,0.397578001523622,em,psi,uvq,6400,31,12
956345.457544203,0.577130860331687,28565.8332484393,0.3888185208097,em,psi,uvq,6400,32,12
949765.61946168,0.575142048702032,27571.8969408858,0.381994243787371,em,psi,uvq,6400,33,12
955246.512222742,0.576799171839849,24788.0371946707,0.362196763261232,em,psi,uvq,6400,34,12
1088792.21278872,0.615799597711765,39456.906632251,0.456967183046236,em,psi,grad,6400,30,12
1074759.84760447,0.611818513290663,36083.0311122251,0.436993524777345,em,psi,grad,6400,31,12
1089597.00806781,0.616027143912108,37929.7730479927,0.448036728536117,em,psi,grad,6400,32,12
1011686.53083023,0.593594518495022,31937.1692055663,0.411122934900635,em,psi,grad,6400,33,12
1045269.92495525,0.603366404892143,35725.1969353174,0.434821301023827,em,psi,grad,6400,34,12
84469.1634723039,0.558780861608491,6424.98590944756,0.504694820935066,eb,psi,div,6400,30,3
75134.4827426926,0.52700177361442,5295.10952482375,0.458173780009065,eb,psi,div,6400,31,3
84531.1928698755,0.558985992557399,6088.08590590971,0.491284592669596,eb,psi,div,6400,32,3
86429.5792941439,0.565227945737532,6335.66727417244,0.501174469295085,eb,psi,div,6400,33,3
86553.7688945483,0.565633884512502,6521.11136505459,0.508456222767338,eb,psi,div,6400,34,3
276413.508874427,1.01081588535731,10822.9840033121,0.655037655579653,eb,psi,uvq,6400,30,3
270130.384704432,0.999261476722275,14988.5278666158,0.770854209211598,eb,psi,uvq,6400,31,3
266839.041954091,0.993155181472048,13042.3872926712,0.719070222565767,eb,psi,uvq,6400,32,3
207353.61390773,0.875484035002494,11244.6611771977,0.667676276307906,eb,psi,uvq,6400,33,3
298948.009889389,1.05121187853076,13953.9890668957,0.743775635212284,eb,psi,uvq,6400,34,3
83857.806613222,0.556755063875891,4437.97765808002,0.419454940569472,eb,psi,grad,6400,30,3
86490.1484011873,0.565425964496674,4548.09252709649,0.424626803139522,eb,psi,grad,6400,31,3
98685.4463573684,0.603975026128676,5667.16036034172,0.473996908621486,eb,psi,grad,6400,32,3
88604.583227158,0.572295748926554,4850.04117393311,0.438495833460681,eb,psi,grad,6400,33,3
100297.18557641,0.608887137203605,5865.84950960117,0.482234432622475,eb,psi,grad,6400,34,3
159342.7151584,0.76746491910152,12483.2314279817,0.70348731262922,eb,psi,div,6400,30,6
157814.675146238,0.763776196494613,11924.5925092476,0.687566220276327,eb,psi,div,6400,31,6
157105.393448863,0.7620579071835,12136.8357180387,0.693658152827639,eb,psi,div,6400,32,6
166580.199632775,0.784700836346889,12962.3823063383,0.716861359341795,eb,psi,div,6400,33,6
150600.704750883,0.746115270209971,11693.113172605,0.68086002258851,eb,psi,div,6400,34,6
283359.343673091,1.02343719207264,13071.2617781211,0.719865755747591,eb,psi,uvq,6400,30,6
248509.493894767,0.958437767390598,14227.3708449455,0.751026193695716,eb,psi,uvq,6400,31,6
258027.063066108,0.976618745403871,14917.7924868134,0.769033111438084,eb,psi,uvq,6400,32,6
239811.409960747,0.94151522577644,12103.4550339289,0.692703590734371,eb,psi,uvq,6400,33,6
264957.614943085,0.989647721839972,12089.6013234895,0.692307040221565,eb,psi,uvq,6400,34,6
94270.2512335941,0.59030948115842,5030.47281501473,0.446577832541101,eb,psi,grad,6400,30,6
98513.4794041171,0.603448560291922,5189.82889537895,0.45359606486066,eb,psi,grad,6400,31,6
101400.392530145,0.612226669912895,5705.17901905257,0.475584176590868,eb,psi,grad,6400,32,6
90108.185503453,0.577131193999177,5023.24946355692,0.44625709256483,eb,psi,grad,6400,33,6
107879.731160661,0.63148400419374,6266.00440166684,0.498411559425978,eb,psi,grad,6400,34,6
181248.499528512,0.8185206422528,14263.0322162042,0.751966840507043,eb,psi,div,6400,30,9
191823.447153617,0.842060454149766,15122.3065988058,0.77428666152448,eb,psi,div,6400,31,9
181914.459275157,0.82002300503943,14265.4692493992,0.752031079648168,eb,psi,div,6400,32,9
183983.154758605,0.824672394655692,14230.6677638792,0.751113206576583,eb,psi,div,6400,33,9
177891.442264106,0.810904955585237,13653.2693362747,0.73571750120204,eb,psi,div,6400,34,9
392177.259295474,1.20401980289226,15827.5179674839,0.792134932876023,eb,psi,uvq,6400,30,9
331273.038532837,1.10658676581587,14212.9596529639,0.750645732508517,eb,psi,uvq,6400,31,9
361620.131011468,1.15616209269137,14166.6698508822,0.749422356756977,eb,psi,uvq,6400,32,9
256391.096094107,0.973517798259745,12953.935721078,0.716627759638859,eb,psi,uvq,6400,33,9
257765.076388741,0.976122816649377,14853.4784636135,0.767373581833786,eb,psi,uvq,6400,34,9
104026.264451544,0.620103136574066,5801.06182991637,0.479563924445195,eb,psi,grad,6400,30,9
112021.079848266,0.643490743131822,6503.14220321869,0.507755204617158,eb,psi,grad,6400,31,9
95828.0931455509,0.59516700891596,4880.3337109823,0.439863087288752,eb,psi,grad,6400,32,9
107361.877453844,0.629966528590634,6101.04844836016,0.491807327672046,eb,psi,grad,6400,33,9
104295.759039517,0.620905848979486,5636.58584992364,0.472716565212696,eb,psi,grad,6400,34,9
192276.293011733,0.843053812386483,16040.8081743271,0.797454441057141,eb,psi,div,6400,30,12
192426.475449672,0.843382992757982,15608.3072490335,0.786630282337817,eb,psi,div,6400,31,12
209398.183793191,0.879789717027543,17887.4829578822,0.842107188878928,eb,psi,div,6400,32,12
182455.099168091,0.82124063294678,15063.2726062423,0.772773865524163,eb,psi,div,6400,33,12
185918.458222203,0.828998378327552,15230.7617289835,0.777058240471734,eb,psi,div,6400,34,12
301245.916267663,1.05524428921559,14871.2038478864,0.767831317578673,eb,psi,uvq,6400,30,12
318431.05566909,1.08492604397737,14040.1957630844,0.746069592693071,eb,psi,uvq,6400,31,12
305213.257469872,1.06217022593924,16737.082225646,0.814577918712063,eb,psi,uvq,6400,32,12
318244.031051219,1.08460739151323,16127.4811583662,0.799605973605551,eb,psi,uvq,6400,33,12
310681.422276463,1.07164284509665,16754.2475025107,0.814995520540956,eb,psi,uvq,6400,34,12
107233.426193791,0.629589559527545,6151.80836387307,0.493848975841155,eb,psi,grad,6400,30,12
115431.611011192,0.653212978206463,6081.65509778332,0.491025053650021,eb,psi,grad,6400,31,12
107714.920209672,0.631001451733193,5742.62779112526,0.477142489891526,eb,psi,grad,6400,32,12
112653.198799164,0.645303752260952,5978.74596816786,0.4868529533268,eb,psi,grad,6400,33,12
110693.643643422,0.639666737253581,6134.96721123682,0.493172533612608,eb,psi,grad,6400,34,12
1326788.70537619,0.595419949397731,52615.6747707245,0.444181663445171,empb,psi,div,6400,35,3
1663436.84996008,0.666692635262832,78204.7308716511,0.541526316574796,empb,psi,div,6400,36,3
1578372.55040361,0.649422391009562,74105.755215382,0.527143702698889,empb,psi,div,6400,37,3
1459492.15246678,0.624486969230754,63399.8801041388,0.487581559717279,empb,psi,div,6400,38,3
1581733.82716785,0.650113522981968,71806.0317972024,0.518899816987553,empb,psi,div,6400,39,3
1464792.3561791,0.625619866237211,56995.5162048207,0.462299474410638,empb,psi,uvq,6400,35,3
2166001.56280492,0.760767377613741,93157.3559741137,0.59103286487581,empb,psi,uvq,6400,36,3
2229639.88877159,0.77186235692954,101724.505821569,0.617612174556459,empb,psi,uvq,6400,37,3
1426408.67694909,0.617368525422538,53551.9921413063,0.448116432274758,empb,psi,uvq,6400,38,3
1890039.46031921,0.710653557300621,82991.9239840249,0.5578545381574,empb,psi,uvq,6400,39,3
1281465.41981539,0.585161769089498,43889.2450599696,0.405678609811404,empb,psi,grad,6400,35,3
1301769.8888264,0.589779413722677,44216.9924986479,0.407190515795221,empb,psi,grad,6400,36,3
1262541.12814609,0.58082495280182,42130.9654126159,0.397469455116088,empb,psi,grad,6400,37,3
1457386.11769276,0.6240362418781,57100.2905410238,0.462724199756072,empb,psi,grad,6400,38,3
1394244.6484129,0.610368330348303,52018.1979255556,0.441652512466117,empb,psi,grad,6400,39,3
1907948.45430238,0.71401250397472,96477.6034396929,0.601473236368337,empb,psi,div,6400,35,6
2002912.69962193,0.731565992475618,101655.754585635,0.617403430474072,empb,psi,div,6400,36,6
1929416.94492337,0.718018348910427,96250.9938280571,0.600766441516606,empb,psi,div,6400,37,6
2026639.67078033,0.735886385767257,101731.383531161,0.617633052934516,empb,psi,div,6400,38,6
2287265.36761474,0.781773195301126,124812.856435614,0.684120674472651,empb,psi,div,6400,39,6
1969220.94181233,0.725386921969563,86355.9538511715,0.569048387170609,empb,psi,uvq,6400,35,6
1961900.18949934,0.724037321597456,79181.9792757352,0.54489927579376,empb,psi,uvq,6400,36,6
1839629.32890719,0.701112420669823,71771.8203133991,0.518776189158262,empb,psi,uvq,6400,37,6
1842156.6259949,0.701593852227691,80551.4324488287,0.549591095869587,empb,psi,uvq,6400,38,6
1772204.05590912,0.688144054004435,75816.9729940144,0.533195253372873,empb,psi,uvq,6400,39,6
1236860.97561345,0.574887601237559,39227.5134322383,0.383529208236977,empb,psi,grad,6400,35,6
1483738.11994223,0.629652781057717,58656.7257061078,0.46898825016027,empb,psi,grad,6400,36,6
1265897.88176818,0.581596568085925,42346.1784061744,0.398483336819962,empb,psi,grad,6400,37,6
1637792.9824475,0.66153374344868,67122.2687714358,0.501691066519587,empb,psi,grad,6400,38,6
1323146.56442984,0.594602150126931,45479.6959498938,0.41296365431545,empb,psi,grad,6400,39,6
2292835.88124274,0.782724599979645,122691.26907483,0.67828136162836,empb,psi,div,6400,35,9
2552625.61896573,0.825878309969676,143914.844813663,0.734608333695814,empb,psi,div,6400,36,9
2581458.69307893,0.830529549045734,147175.509461726,0.74288369750422,empb,psi,div,6400,37,9
2713636.22905666,0.851526784207401,160500.31130515,0.77578431296678,empb,psi,div,6400,38,9
2478011.04627461,0.813718364580202,136936.723144696,0.7165772558535,empb,psi,div,6400,39,9
2133110.81951184,0.754969153905083,91204.5190771234,0.584805209650725,empb,psi,uvq,6400,35,9
2148221.42460068,0.757638473451887,86172.3179809833,0.568443024692354,empb,psi,uvq,6400,36,9
2317916.06106544,0.786993872461595,90436.9747258884,0.582339255639808,empb,psi,uvq,6400,37,9
2173004.33418936,0.761996181200549,97092.1308088239,0.603385778918829,empb,psi,uvq,6400,38,9
2136027.01616811,0.755485040502628,93184.7503524367,0.591119759719512,empb,psi,uvq,6400,39,9
1593995.21193359,0.652628454193921,62380.4391058264,0.48364562966744,empb,psi,grad,6400,35,9
1405755.69686031,0.612882787605762,51303.4609773106,0.438607835636167,empb,psi,grad,6400,36,9
1444175.57846848,0.621201501654184,52447.9410566408,0.443473094056044,empb,psi,grad,6400,37,9
1474119.55414541,0.62760855105254,55860.2976696706,0.457672351304783,empb,psi,grad,6400,38,9
1438167.62391455,0.619908016257814,51538.3839251471,0.439610900116317,empb,psi,grad,6400,39,9
2489404.16912978,0.815586831164043,142024.939300707,0.729768914674743,empb,psi,div,6400,35,12
2882586.7636325,0.877634511128756,176400.53413665,0.813304175381498,empb,psi,div,6400,36,12
2644439.48070534,0.840599862800892,155021.679266905,0.762428764070478,empb,psi,div,6400,37,12
3035145.93552903,0.90055924167108,194902.574382679,0.854893158953382,empb,psi,div,6400,38,12
2654541.06104029,0.842203849850976,155267.031001065,0.763031870884063,empb,psi,div,6400,39,12
2014009.15498113,0.733589689503373,84856.121558443,0.564085119168978,empb,psi,uvq,6400,35,12
2038036.1722794,0.737952558002299,89941.2253607112,0.580740954502515,empb,psi,uvq,6400,36,12
2193309.74535542,0.765548099573185,84191.342534778,0.561871199427401,empb,psi,uvq,6400,37,12
1980073.35480722,0.727382986026468,67610.435077715,0.503512108915638,empb,psi,uvq,6400,38,12
2086213.26243536,0.746623834060633,77923.0232868562,0.540550098786734,empb,psi,uvq,6400,39,12
1405234.57055127,0.612769176488515,52257.4492858296,0.442667010735614,empb,psi,grad,6400,35,12
1552528.75282525,0.644083723895912,63730.6470334008,0.488851799122323,empb,psi,grad,6400,36,12
1407968.70469093,0.613365012588827,51952.8709461313,0.441375101004181,empb,psi,grad,6400,37,12
1520472.89271365,0.637399677650546,61226.8787652358,0.47915289252919,empb,psi,grad,6400,38,12
1430557.94000314,0.618265801318829,52515.440010078,0.443758370696861,empb,psi,grad,6400,39,12
977770.59597509,0.583559823440594,33962.9099987922,0.423961033830466,em,psi,div,6400,35,3
1099535.02935927,0.618830104319277,42584.8511492887,0.474734793139823,em,psi,div,6400,36,3
1057797.8399365,0.606971410880753,39524.8990621536,0.457360738169865,em,psi,div,6400,37,3
1192883.57697015,0.644563824559251,48048.3652335622,0.504269618611921,em,psi,div,6400,38,3
1187620.37554921,0.643140291024182,49181.9088528693,0.510183237850394,em,psi,div,6400,39,3
1008267.75679349,0.592590708115622,34258.4974970545,0.425801955207758,em,psi,uvq,6400,35,3
992288.351500343,0.587876154190827,31577.6591253599,0.408802423296653,em,psi,uvq,6400,36,3
1025313.4750223,0.597578866753865,33553.8048390312,0.421399855631495,em,psi,uvq,6400,37,3
896636.127722813,0.558823955011791,25809.5205094296,0.369584257013797,em,psi,uvq,6400,38,3
823358.367139132,0.535502311053361,23245.8110416598,0.350748519861458,em,psi,uvq,6400,39,3
994845.249294875,0.588633077405114,30534.1481847834,0.401991064692753,em,psi,grad,6400,35,3
927250.503822966,0.568284010630895,27121.4403598133,0.378860973183257,em,psi,grad,6400,36,3
899594.91293832,0.55974521962267,24915.0841888817,0.363123766849196,em,psi,grad,6400,37,3
988674.933919933,0.586804802595727,30698.0714844957,0.403068669630761,em,psi,grad,6400,38,3
969959.999295173,0.58122436285499,29862.1346815388,0.3975428256944,em,psi,grad,6400,39,3
1099200.45651654,0.618735946564338,43154.2807708751,0.477898246284701,em,psi,div,6400,35,6
1512518.68487835,0.725800515001587,73704.9298707574,0.624556545236491,em,psi,div,6400,36,6
1250442.33548527,0.659931307892476,53309.5855848216,0.531160961778459,em,psi,div,6400,37,6
1604290.28063556,0.747495141155992,80205.7656361444,0.651517806530652,em,psi,div,6400,38,6
1448394.75074991,0.710248571497994,69404.6769108773,0.606063129186494,em,psi,div,6400,39,6
999242.265572025,0.589932463246113,32363.7664516857,0.413859591396515,em,psi,uvq,6400,35,6
932458.94011489,0.56987782278342,27753.6347970354,0.383251117623125,em,psi,uvq,6400,36,6
1049585.8522137,0.604610773889455,34533.9350211972,0.427510247339332,em,psi,uvq,6400,37,6
1024559.29712661,0.597359049259403,33418.2847354627,0.420548000939126,em,psi,uvq,6400,38,6
890803.218162301,0.557003323463414,27369.6346166701,0.380590545254797,em,psi,uvq,6400,39,6
943294.584340527,0.573179393189846,26720.1509894533,0.37604771088893,em,psi,grad,6400,35,6
919264.372963542,0.565831488516185,26744.0659723313,0.376215957752697,em,psi,grad,6400,36,6
979824.249618257,0.584172339885625,29596.6133324242,0.395771488891331,em,psi,grad,6400,37,6
931716.957322111,0.569651044064275,27981.6597345475,0.384822300007751,em,psi,grad,6400,38,6
889164.897942348,0.556490881571683,25731.7506653174,0.369027017009564,em,psi,grad,6400,39,6
1279746.93810512,0.667619398870246,58362.3305250706,0.555763227930044,em,psi,div,6400,35,9
1577300.40355025,0.741180705235649,78482.3399223532,0.644480033095777,em,psi,div,6400,36,9
1454231.6979482,0.711678262915336,72935.8037874076,0.621289311397736,em,psi,div,6400,37,9
2151509.77603528,0.86564247825244,122259.992123395,0.804388174171043,em,psi,div,6400,38,9
1346413.58611663,0.684787998672729,61359.2272434423,0.569853783562611,em,psi,div,6400,39,9
910224.39176611,0.563042441218372,26681.1373177947,0.37577307993598,em,psi,uvq,6400,35,9
1018006.91010055,0.595445833590104,33773.0012084457,0.422774050819509,em,psi,uvq,6400,36,9
998819.865757612,0.589807761904269,31934.1307181375,0.411103377413016,em,psi,uvq,6400,37,9
866470.469715121,0.549343235219385,23829.8627966752,0.355127469140486,em,psi,uvq,6400,38,9
958007.451257092,0.577632128718643,30015.7166065765,0.398563802457521,em,psi,uvq,6400,39,9
995025.292196713,0.588686339162641,31005.530885761,0.405082126647457,em,psi,grad,6400,35,9
1072744.28741723,0.61124455449622,35620.8946849378,0.434186091210807,em,psi,grad,6400,36,9
957441.4981608,0.577461482348727,27430.970067177,0.381016758998376,em,psi,grad,6400,37,9
1063506.32347832,0.608606990063101,35990.9848313231,0.436435792895392,em,psi,grad,6400,38,9
923202.024519364,0.567042057778651,26513.3254599227,0.374589497614321,em,psi,grad,6400,39,9
1452668.51953407,0.711295662530301,70149.2869759141,0.60930553864101,em,psi,div,6400,35,12
1811800.86419118,0.794368709983031,96007.2122334103,0.712812693766874,em,psi,div,6400,36,12
1840376.60758992,0.800608598409575,99148.3366562394,0.724379600937402,em,psi,div,6400,37,12
2150070.33684999,0.865352856471752,124023.425416011,0.810168505472438,em,psi,div,6400,38,12
2006055.29437692,0.835869247990673,111609.177775292,0.768552340969379,em,psi,div,6400,39,12
1021656.76666103,0.59651230345927,29872.4021274664,0.397611163050643,em,psi,uvq,6400,35,12
948095.833062935,0.574636246624622,28424.4151666119,0.387854883738335,em,psi,uvq,6400,36,12
1024061.47088185,0.597213905320092,32270.4963327733,0.413262803864644,em,psi,uvq,6400,37,12
1095695.28205932,0.617748633851676,35644.340150603,0.434328957086031,em,psi,uvq,6400,38,12
888974.601161033,0.556431329012606,23340.4283845128,0.35146162019874,em,psi,uvq,6400,39,12
1073857.57080936,0.611561644020513,35284.1329705307,0.432128808773703,em,psi,grad,6400,35,12
1074366.56990824,0.611706564285734,36513.1814483483,0.439590535174429,em,psi,grad,6400,36,12
